,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,customer_amount,seller_amount,geolocation_city,geolocation_state,mean_order_price,review_score
8223,31720,-19.832230926043117,-43.95295564115413,24,0,belo horizonte,MG,72.14208333333333,3.875
8224,31725,-19.839820483495803,-43.94487473757863,0,0,belo horizonte,MG,0.0,
8225,31730,-19.836057733815164,-43.94538236770013,11,48,belo horizonte,MG,192.11363636363637,4.0
8226,31741,-19.84520293925086,-43.94165280266261,20,0,belo horizonte,MG,134.7205,4.0
8227,31742,-19.830359704622214,-43.936951426113374,23,0,belo horizonte,MG,61.75434782608695,4.0
8228,31744,-19.832785993247683,-43.949572226652066,16,0,belo horizonte,MG,102.61812500000002,4.125
8229,31746,-19.81034580303269,-43.93557032180439,1,0,belo horizonte,MG,39.5,5.0
8230,31748,-19.803790375324304,-43.939528402501224,11,0,belo horizonte,MG,62.657272727272726,4.0
8231,31749,-19.840832827487436,-43.972983235309336,3,0,belo horizonte,MG,129.66333333333333,3.0
8232,31760,-19.83579817082638,-43.93978453511451,0,0,belo horizonte,MG,0.0,
8233,31765,-19.831085157222056,-43.93565776283973,0,0,belo horizonte,MG,0.0,
8234,31785,-19.80526951595593,-43.94067925910314,0,0,belo horizonte,MG,0.0,
8235,31810,-19.86006638891726,-43.930739737119026,4,0,belo horizonte,MG,116.6025,3.0
8236,31812,-19.853541240951422,-43.93185108559578,4,0,belo horizonte,MG,102.67750000000001,4.25
8237,31814,-19.850842563717205,-43.92524820019193,8,0,belo horizonte,MG,252.94875000000005,4.0
8238,31820,-19.89963465113387,-44.00239920122336,0,0,belo horizonte,MG,0.0,
8239,31840,-19.841080942701883,-43.92719742547796,11,0,belo horizonte,MG,159.0681818181818,4.363636363636363
8240,31842,-19.83768155726055,-43.92405254267353,11,163,belo horizonte,MG,119.64363636363636,4.636363636363637
8241,31844,-19.83841420727106,-43.91567119293644,6,19,belo horizonte,MG,84.56666666666666,4.5
8242,31845,-19.850146373225876,-43.91687519632739,1,0,belo horizonte,MG,13.2,5.0
8243,31846,-19.833512755238697,-43.91132450702489,1,0,belo horizonte,MG,89.9,4.0
8244,31870,-19.84364295836597,-43.90406350757184,9,0,belo horizonte,MG,132.29222222222222,3.6666666666666665
8245,31872,-19.825436430269445,-43.89792250761005,8,0,belo horizonte,MG,165.3775,4.625
8246,31910,-19.869927909222362,-43.919706450313775,24,63,belo horizonte,MG,111.3104166666667,3.7083333333333335
8247,31920,-19.870855445819213,-43.91255799664469,17,3,belo horizonte,MG,85.50529411764708,4.0
8248,31930,-19.864278518802923,-43.908424416822974,16,0,belo horizonte,MG,43.275625,3.9375
8249,31950,-19.86754110280799,-43.89948356702756,11,1,belo horizonte,MG,90.54545454545453,4.090909090909091
8250,31960,-19.862008514729478,-43.90243621912063,1,0,belo horizonte,MG,14.9,1.0
8251,31970,-19.857592303628316,-43.88586858018649,9,0,belo horizonte,MG,110.29222222222222,4.333333333333333
8252,31975,-19.851102755350198,-43.885838288343805,4,0,belo horizonte,MG,130.03,5.0
8253,31980,-19.85461537734019,-43.914739731934176,9,10,belo horizonte,MG,83.59444444444443,3.7777777777777777
8254,31985,-19.85406533132012,-43.90525564286927,7,0,belo horizonte,MG,63.82857142857143,3.5714285714285716
8255,31990,-19.8543117905246,-43.89833067844855,12,0,belo horizonte,MG,84.1625,4.083333333333333
8256,31995,-19.84081096347382,-43.89442610218509,8,0,belo horizonte,MG,71.37500000000001,4.5
8257,31998,-19.843208079665562,-43.87528676672618,0,0,belo horizonte,MG,0.0,
8258,32010,-19.93304548921349,-44.07764439803626,9,0,contagem,MG,34.903333333333336,4.888888888888889
8259,32013,-19.9254795846107,-44.085707529386184,17,0,contagem,MG,63.04176470588236,4.235294117647059
8260,32015,-19.923582110787258,-44.09184616947447,15,0,contagem,MG,99.46133333333334,4.4
8261,32016,-19.92638926960855,-44.09403828194013,0,0,contagem,MG,0.0,
8262,32017,-19.911310483619452,-44.08482415053406,12,0,contagem,MG,75.25833333333333,3.3333333333333335
8263,32020,-19.911366929695333,-44.07420000975955,0,0,contagem,MG,0.0,
8264,32025,-19.913114728868106,-44.098966668145955,0,0,contagem,MG,0.0,
8265,32040,-19.915128814538875,-44.07182542420258,9,0,contagem,MG,130.16444444444446,3.7777777777777777
8266,32041,-19.91149550132684,-44.07416254433934,10,0,contagem,MG,76.827,3.9
8267,32042,-19.901614005327836,-44.07654981817274,6,0,contagem,MG,117.23333333333333,4.833333333333333
8268,32043,-19.899167484968558,-44.0858439479927,4,0,contagem,MG,182.42249999999999,4.75
8269,32044,-19.892231672540447,-44.095542240719475,5,0,contagem,MG,157.578,2.2
8270,32046,-19.878210881548686,-44.08915772095776,0,0,contagem,MG,0.0,
8271,32050,-19.831906204860392,-44.144968204300504,22,0,contagem,MG,78.38454545454545,3.5
8272,32051,-19.840034802608233,-44.127865243655826,0,0,contagem,MG,0.0,
8273,32052,-19.89651358066368,-44.08683772305764,0,0,contagem,MG,0.0,
8274,32055,-19.857690867527264,-44.14461055078084,0,0,contagem,MG,0.0,
8275,32060,-19.864315096110055,-44.116921241685205,3,0,contagem,MG,52.923333333333325,4.0
8276,32062,-19.860814745360962,-44.10900498782499,0,0,contagem,MG,0.0,
8277,32065,-19.897487165184856,-44.130797884940655,0,0,contagem,MG,0.0,
8278,32070,-19.914058298019203,-44.1037500258735,14,0,contagem,MG,66.00642857142857,3.357142857142857
8279,32071,-19.908046499230526,-44.09702007463229,15,0,contagem,MG,109.532,3.2666666666666666
8280,32072,-19.92846428411236,-44.11213429751027,9,0,contagem,MG,128.6833333333333,4.0
8281,32073,-19.92804207952199,-44.11644937786632,7,0,contagem,MG,67.95571428571428,4.857142857142857
8282,32110,-19.884069370503447,-44.022421394611506,14,44,contagem,MG,81.25357142857142,4.071428571428571
8283,32113,-19.88278807537215,-44.035649801996094,7,0,contagem,MG,137.05428571428573,3.4285714285714284
8284,32115,-19.893180943617555,-44.027523122420256,20,0,contagem,MG,71.2885,4.1
8285,32140,-19.894029624407654,-44.0422440467639,16,1,contagem,MG,103.2525,3.6875
8286,32141,-19.89277675052138,-44.066499936656804,3,0,contagem,MG,57.6,3.0
8287,32143,-19.911519111040338,-44.04285369685309,12,0,contagem,MG,169.8625,3.0833333333333335
8288,32145,-19.88536916949096,-44.04744140682534,10,0,contagem,MG,114.141,4.1
8289,32146,-19.8812921591502,-44.05670781915068,7,0,contagem,MG,131.41285714285712,3.2857142857142856
8290,32150,-19.89126991830715,-44.05554612689517,1,0,contagem,MG,74.99,1.0
8291,32152,-19.88856817314963,-44.08176767901664,0,0,contagem,MG,0.0,
8292,32180,-19.86725238995006,-44.02997843393888,7,9,contagem,MG,56.37,4.142857142857143
8293,32181,-19.897201190711286,-44.03491390751433,0,0,contagem,MG,0.0,
8294,32183,-19.86328394431232,-44.03919478557516,14,0,contagem,MG,66.81357142857142,4.0
8295,32185,-19.84757316684865,-44.02943024506619,23,42,contagem,MG,76.94434782608698,4.565217391304348
8296,32186,-19.852039473713475,-44.02084308019937,4,0,contagem,MG,106.3375,4.5
8297,32187,-19.848731547720213,-44.03841654314855,4,0,contagem,MG,73.525,4.25
8298,32210,-19.950609107128003,-44.028217215800694,12,0,contagem,MG,91.81000000000002,2.9166666666666665
8299,32215,-19.962196568129173,-44.01728274737205,2,0,contagem,MG,87.0,4.0
8300,32220,-19.96556848500937,-44.02425085330766,8,0,contagem,MG,60.77125,3.875
8301,32223,-19.96264364770031,-44.037409315055065,9,0,contagem,MG,51.33,3.7777777777777777
8302,32230,-19.970340650292773,-44.03581407359182,4,0,contagem,MG,66.2,3.5
8303,32235,-19.976605604211166,-44.036676881918176,2,0,contagem,MG,43.4,4.0
8304,32240,-19.956086026625698,-44.05212106582629,12,33,contagem,MG,83.26833333333333,3.5833333333333335
8305,32241,-19.967878760000023,-44.054695953243254,24,0,contagem,MG,100.77291666666669,3.8333333333333335
8306,32242,-19.971406261537712,-44.063926412277205,3,0,contagem,MG,48.73333333333334,3.6666666666666665
8307,32250,-19.921701340784104,-44.090280787053686,1,0,contagem,MG,129.99,4.0
8308,32260,-19.954716106653937,-44.038963744666205,19,1,contagem,MG,154.5673684210526,3.8947368421052633
8309,32265,-19.952073783668204,-44.04492550420541,4,0,contagem,MG,84.325,4.25
8310,32280,-19.94732845763311,-44.05782869450707,24,7,contagem,MG,260.31749999999994,4.041666666666667
8311,32285,-19.93043046079391,-44.07071221645593,11,0,contagem,MG,59.67818181818182,3.6363636363636362
8312,32310,-19.9387689332349,-44.038341698250974,7,19,contagem,MG,149.78428571428572,3.5714285714285716
8313,32315,-19.941628099202315,-44.041858587022176,10,12,contagem,MG,151.70700000000002,4.7
8314,32340,-19.93928390654724,-44.05144900305217,22,0,contagem,MG,79.5209090909091,4.136363636363637
8315,32341,-19.932099702552186,-44.05337626862757,14,0,contagem,MG,90.09071428571428,4.5
8316,32342,-19.91940021883844,-44.05299395885341,4,0,contagem,MG,39.447500000000005,4.0
8317,32370,-19.928561584176087,-44.035622697401806,5,0,contagem,MG,61.92999999999999,5.0
8318,32371,-19.926278841980565,-44.03543593580627,7,0,contagem,MG,128.7142857142857,4.142857142857143
8319,32372,-19.92056947090005,-44.02640958503362,3,14,contagem,MG,78.77666666666666,3.0
8320,32400,-20.01844900506142,-44.06780303840638,14,0,ibirite,MG,76.51214285714285,3.5
8321,32404,-20.00697136653993,-44.04895788982015,3,0,ibirite,MG,103.33,3.6666666666666665
8322,32405,-20.024202536487742,-44.040673690799785,4,0,ibirite,MG,320.2,4.25
8323,32407,-20.024469045189313,-44.063330636106805,1,0,ibirite,MG,1437.0,5.0
8324,32410,-20.038329521039547,-44.05872019439918,2,0,ibirite,MG,124.95,4.5
8325,32412,-20.029091337907943,-44.06541316934687,3,0,ibirite,MG,70.29666666666667,3.6666666666666665
8326,32415,-20.018093649998228,-44.091476185938205,9,0,ibirite,MG,59.83888888888888,3.888888888888889
8327,32417,-20.02074999010223,-44.11778528625362,0,0,ibirite,MG,0.0,
8328,32419,-20.013645630860008,-44.07010945653083,1,1,ibirite,MG,899.0,4.0
8329,32420,-19.980579348933848,-44.064108845930996,2,0,ibirite,MG,71.95,3.0
8330,32421,-20.01604150250598,-44.077869278148206,2,0,ibirite,MG,221.95,4.5
8331,32422,-20.005217183146698,-44.07585268755866,0,0,ibirite,MG,0.0,
8332,32423,-19.993407350195355,-44.06515205481119,3,0,ibirite,MG,83.33,4.333333333333333
8333,32424,-19.989347289351908,-44.058954877766155,0,0,ibirite,MG,0.0,
8334,32425,-20.003944274940906,-44.06297274267365,5,0,ibirite,MG,52.61800000000001,3.0
8335,32430,-19.996579505720906,-44.0725903564954,1,0,ibirite,MG,47.49,5.0
8336,32431,-20.00997429755052,-44.08877691521847,1,0,ibirite,MG,79.9,5.0
8337,32432,-20.000674340369656,-44.086677135152854,1,0,ibirite,MG,110.0,5.0
8338,32440,-19.989221267156896,-44.058017388613656,0,0,ibirite,MG,0.0,
8339,32450,-20.03832083259134,-44.1389195965802,19,0,sarzedo,MG,51.996315789473684,4.578947368421052
8340,32470,-20.05815904312605,-44.178587125845986,4,0,mario campos,MG,154.66,4.75
8341,32553,-19.96971402637195,-44.17558669386577,0,0,betim,MG,0.0,
8342,32600,-19.966637880848918,-44.20266622401852,18,0,betim,MG,135.44555555555556,3.888888888888889
8343,32602,-19.956431622030344,-44.196565516029416,5,0,betim,MG,54.34000000000001,4.2
8344,32603,-19.964331493821263,-44.20844365598201,3,0,betim,MG,85.95333333333333,4.666666666666667
8345,32604,-19.951799038267147,-44.196037480396015,12,181,betim,MG,79.85416666666667,3.75
8346,32605,-19.933597411898084,-44.18364111990186,4,0,betim,MG,478.2225,3.75
8347,32606,-19.936285983610865,-44.198773995604725,10,0,betim,MG,128.075,4.6
8348,32610,-19.959066060976,-44.18841729933644,0,0,betim,MG,0.0,
8349,32611,-19.861427723772646,-44.15600753188527,3,0,betim,MG,72.60000000000001,5.0
8350,32616,-19.934273945700287,-44.23933795785706,1,0,betim,MG,189.9,4.0
8351,32623,-19.925109928188327,-44.25994209155612,6,0,betim,MG,205.9366666666667,4.666666666666667
8352,32625,-19.95165589644615,-44.2237940681632,0,0,betim,MG,0.0,
8353,32628,-19.946738569420628,-44.27148901639808,0,0,betim,MG,0.0,
8354,32630,-19.95576060061168,-44.204698780743215,0,0,betim,MG,0.0,
8355,32634,-20.01007864049963,-44.25030441179605,0,0,betim,MG,0.0,
8356,32635,-20.006567559813018,-44.22586658174156,0,0,betim,MG,0.0,
8357,32639,-20.024950768715513,-44.23525357962292,3,0,betim,MG,47.596666666666664,5.0
8358,32640,-19.988546559634642,-44.21599219162972,0,0,betim,MG,0.0,
8359,32641,-20.021890439336506,-44.22317681194744,7,0,betim,MG,112.22857142857144,3.5714285714285716
8360,32642,-20.019876582357334,-44.2217315872142,1,0,betim,MG,23.8,5.0
8361,32649,-19.983338879658387,-44.196133600332566,0,0,betim,MG,0.0,
8362,32652,-19.94936970996593,-44.17973172245941,0,0,betim,MG,0.0,
8363,32653,-19.951959500600232,-44.171595384254374,1,0,betim,MG,39.99,1.0
8364,32654,-19.988021892124742,-44.17257513768808,0,0,betim,MG,0.0,
8365,32655,-19.97078700050153,-44.170453272550795,7,0,betim,MG,128.94285714285715,5.0
8366,32656,-19.978702468999412,-44.186970153677414,1,0,betim,MG,159.99,4.0
8367,32657,-20.0033199952989,-44.17079895583057,2,0,betim,MG,48.769999999999996,4.5
8368,32659,-19.996507300048204,-44.136741947240594,4,0,betim,MG,46.45,3.5
8369,32660,-19.94889071684701,-44.161206386229,0,0,betim,MG,0.0,
8370,32661,-19.981891990088915,-44.14744562142891,3,0,betim,MG,87.23333333333333,3.6666666666666665
8371,32662,-19.952270727960062,-44.143022839420965,0,0,betim,MG,0.0,
8372,32664,-19.95067364086209,-44.112527014715184,0,0,betim,MG,0.0,
8373,32665,-19.976595684049848,-44.14866521897493,4,0,betim,MG,480.925,3.0
8374,32666,-19.9410600795598,-44.128192377737,0,0,betim,MG,0.0,
8375,32667,-19.965625912017128,-44.13868285941469,10,0,betim,MG,65.032,4.7
8376,32668,-19.989493164206277,-44.121237888545025,3,0,betim,MG,107.66000000000001,5.0
8377,32669,-19.96089037124633,-44.10903628138872,2,0,betim,MG,66.32,5.0
8378,32670,-19.95998638615182,-44.17124358444791,28,0,betim,MG,126.02535714285716,3.9285714285714284
8379,32671,-19.950184131061796,-44.17752185023125,9,0,betim,MG,128.96444444444444,4.444444444444445
8380,32672,-19.939120614599368,-44.17301724018931,15,1,betim,MG,115.63200000000002,4.0
8381,32673,-19.94078306621906,-44.16330513476691,6,0,betim,MG,156.12666666666667,4.166666666666667
8382,32675,-19.936413160169675,-44.13845416864851,16,0,betim,MG,144.105625,4.0625
8383,32676,-19.94459683480215,-44.12952552303506,13,0,betim,MG,93.50999999999999,4.076923076923077
8384,32677,-19.943003504595815,-44.1136240110523,5,135,betim,MG,319.94,4.2
8385,32678,-19.934888281842195,-44.108810505999344,9,0,betim,MG,89.53777777777778,3.6666666666666665
8386,32681,-19.950706295594046,-44.12364916345977,4,0,betim,MG,399.725,4.0
8387,32682,-19.93988281002525,-44.10274967131405,0,0,betim,MG,0.0,
8388,32684,-19.95046644047449,-44.107827808453166,3,0,betim,MG,60.56666666666666,4.666666666666667
8389,32685,-19.946928669248344,-44.10147002083752,5,0,betim,MG,135.776,4.4
8390,32687,-19.941207901685285,-44.097281854758236,0,0,betim,MG,0.0,
8391,32688,-19.93026524562872,-44.09896918013154,0,0,betim,MG,0.0,
8392,32689,-19.95109874742919,-44.0722423536509,1,0,betim,MG,59.99,5.0
8393,32690,-19.94289437717758,-44.114646648124456,0,0,betim,MG,0.0,
8394,32900,-20.066757396501135,-44.30619575296304,13,0,igarape,MG,146.4815384615385,3.4615384615384617
8395,32920,-20.05336570017963,-44.26097711552809,10,0,sao joaquim de bicas,MG,166.32800000000003,3.7
8396,33010,-19.765681427601386,-43.854081070513466,4,0,santa luzia,MG,49.220000000000006,3.75
8397,33015,-19.7565456664727,-43.844128148739685,5,0,santa luzia,MG,46.082,4.2
8398,33016,-19.756794391923524,-43.85396634730321,2,0,santa luzia,MG,13.9,4.0
8399,33020,-19.75676678638277,-43.837053875668396,1,0,santa luzia,MG,69.5,5.0
8400,33022,-19.754716081019527,-43.83817369386442,0,0,santa luzia,MG,0.0,
8401,33025,-19.776647455083364,-43.85092492231641,5,0,santa luzia,MG,68.77799999999999,4.2
8402,33030,-19.775876412248593,-43.87297103109192,11,0,santa luzia,MG,50.306363636363635,4.090909090909091
8403,33035,-19.764893396495616,-43.86622305644716,4,0,santa luzia,MG,112.9,4.75
8404,33040,-19.7881839824074,-43.875939718775186,1,0,santa luzia,MG,11.95,3.0
8405,33045,-19.81482965587278,-43.86734400732412,3,0,santa luzia,MG,59.78666666666667,3.3333333333333335
8406,33048,-20.708904445204563,-46.61670129131908,0,0,santa luzia,MG,0.0,
8407,33054,-19.751986834034952,-43.83404383516242,0,0,santa luzia,MG,0.0,
8408,33060,-21.09025773440797,-43.41830706862214,3,0,santa luzia,MG,150.33,2.0
8409,33065,-19.84070163203901,-43.79597224244167,1,0,santa luzia,MG,89.1,5.0
8410,33080,-19.740384277599677,-44.21551676079737,6,0,santa luzia,MG,44.35,4.0
8411,33082,-19.80504721668119,-43.849313047811364,0,0,santa luzia,MG,0.0,
8412,33084,-20.39511586381949,-43.4921764185321,0,0,santa luzia,MG,0.0,
8413,33105,-19.783267212128962,-43.93038106057747,2,0,santa luzia,MG,49.900000000000006,4.0
8414,33110,-19.781986660188583,-43.91848304414403,6,0,santa luzia,MG,91.61666666666666,3.3333333333333335
8415,33113,-19.80724277975935,-43.867737126069315,3,0,santa luzia,MG,166.59666666666666,4.333333333333333
8416,33115,-19.79623163488499,-43.91571850311825,10,0,santa luzia,MG,59.635000000000005,4.8
8417,33120,-19.787174407114616,-43.91751271172357,10,0,santa luzia,MG,96.62699999999998,4.3
8418,33125,-19.78868766742378,-43.93969573586316,11,0,santa luzia,MG,141.78636363636363,3.5454545454545454
8419,33130,-19.779691091950205,-43.938953442013805,4,0,santa luzia,MG,77.28999999999999,3.0
8420,33140,-19.770639716831752,-43.934258571554054,5,0,santa luzia,MG,119.758,4.2
8421,33145,-19.775753332678057,-43.92928539699495,3,0,santa luzia,MG,158.96,4.333333333333333
8422,33146,-19.815879436560067,-43.86193316009659,0,0,santa luzia,MG,0.0,
8423,33147,-19.394983935569147,-44.76506441013428,0,0,santa luzia,MG,0.0,
8424,33170,-19.782026420417587,-43.89095214628794,10,0,santa luzia,MG,302.00800000000004,2.2
8425,33171,-19.763417473754,-43.86776420400038,0,0,santa luzia,MG,0.0,
8426,33172,-19.779748346522492,-43.89250425527497,1,0,santa luzia,MG,143.8,5.0
8427,33200,-19.73109725363684,-43.941465688797514,50,8,vespasiano,MG,123.9468,3.68
8428,33350,-19.70782262752764,-43.97312654875093,8,0,sao jose da lapa,MG,135.82250000000002,3.875
8429,33400,-19.6365201044844,-43.89965142692269,73,14,lagoa santa,MG,119.57150684931499,4.027397260273973
8430,33500,-19.633566024597553,-43.98542970027146,1,0,confins,MG,389.0,5.0
8431,33600,-19.613117562252103,-44.039892263544594,50,3,pedro leopoldo,MG,110.67839999999993,4.48
8432,33680,-19.699756290442576,-44.04531731807073,0,0,vera cruz de minas,MG,0.0,
8433,33805,-19.76862793963933,-44.08665271841155,13,0,ribeirao das neves,MG,121.51384615384617,3.5384615384615383
8434,33808,-19.778024184969084,-44.10636786378877,0,0,ribeirao das neves,MG,0.0,
8435,33809,-19.783479724410814,-44.107563948428556,0,0,ribeirao das neves,MG,0.0,
8436,33820,-19.769651724636105,-44.134819058021634,6,0,ribeirao das neves,MG,98.44666666666667,4.333333333333333
8437,33821,-19.770122672628766,-44.1383065703122,6,0,ribeirao das neves,MG,86.25166666666667,4.5
8438,33822,-19.808455384171534,-44.09046842618562,3,0,ribeirao das neves,MG,55.800000000000004,1.0
8439,33823,-19.76283383305725,-44.13867602152345,7,0,ribeirao das neves,MG,17.771428571428576,5.0
8440,33825,-19.76249198605451,-44.12816438800791,3,0,ribeirao das neves,MG,116.63333333333333,5.0
8441,33826,-19.75833246565113,-44.10059979959225,0,0,ribeirao das neves,MG,0.0,
8442,33830,-19.7445958736597,-44.13782217341391,0,0,ribeirao das neves,MG,0.0,
8443,33833,-19.763748517880757,-44.12510705267268,2,0,ribeirao das neves,MG,117.8,1.0
8444,33836,-19.784800755362543,-44.12028874652693,0,0,ribeirao das neves,MG,0.0,
8445,33840,-19.74682264854181,-44.08154489521176,2,0,ribeirao das neves,MG,513.0,4.5
8446,33841,-19.761153421538665,-44.0982133292321,1,0,ribeirao das neves,MG,128.89,5.0
8447,33855,-19.752503184679963,-44.0711704871132,6,0,ribeirao das neves,MG,54.65500000000001,4.5
8448,33858,-19.757129607178598,-44.08495466935427,1,0,ribeirao das neves,MG,119.9,5.0
8449,33860,-19.76942326255774,-44.07394121424602,2,0,ribeirao das neves,MG,53.945,3.0
8450,33861,-19.772615625751662,-44.07142942793453,1,0,ribeirao das neves,MG,44.9,4.0
8451,33863,-19.78226701810637,-44.06846195226778,0,0,ribeirao das neves,MG,0.0,
8452,33880,-19.77612390047074,-44.08294508654485,4,0,ribeirao das neves,MG,87.17500000000001,4.0
8453,33882,-19.786941970914096,-44.120552274145005,0,0,ribeirao das neves,MG,0.0,
8454,33900,-19.797807587931835,-44.01877555324665,4,0,ribeirao das neves,MG,44.2,4.0
8455,33902,-19.793318307417064,-44.01820962172755,6,0,ribeirao das neves,MG,107.16166666666668,3.5
8456,33903,-19.793865227319984,-44.03692429099208,2,0,ribeirao das neves,MG,24.9,4.0
8457,33910,-19.785872383599283,-44.0842971301652,0,0,ribeirao das neves,MG,0.0,
8458,33913,-19.777773939974978,-44.02370513219801,6,0,ribeirao das neves,MG,145.9466666666667,4.5
8459,33914,-19.77988281584023,-44.1325778651681,0,0,ribeirao das neves,MG,0.0,
8460,33915,-19.77719864860632,-44.03297521002077,0,0,ribeirao das neves,MG,0.0,
8461,33920,-19.773887698137113,-44.050119414860674,3,0,ribeirao das neves,MG,96.96333333333332,4.333333333333333
8462,33921,-19.78393888458456,-44.08101232055392,0,0,ribeirao das neves,MG,0.0,
8463,33925,-19.777902960024917,-43.99048776111664,5,0,ribeirao das neves,MG,101.956,4.4
8464,33927,-19.78202775462027,-44.08253670421162,0,0,ribeirao das neves,MG,0.0,
8465,33930,-19.78987185054302,-44.007845119187095,9,0,ribeirao das neves,MG,75.33999999999999,3.3333333333333335
8466,33933,-19.788775348858486,-44.01738463521277,6,0,ribeirao das neves,MG,129.885,4.333333333333333
8467,33934,-19.782524185237904,-43.98288616948303,0,0,ribeirao das neves,MG,0.0,
8468,33935,-19.805260206674163,-44.02782178935322,7,0,ribeirao das neves,MG,96.40857142857143,4.857142857142857
8469,33936,-19.80500460769664,-44.01332146196757,0,32,ribeirao das neves,MG,0.0,
8470,33937,-19.804752970017837,-44.064541388896956,3,0,ribeirao das neves,MG,154.59333333333333,4.666666666666667
8471,33938,-19.81905550433171,-44.05120885628185,1,0,ribeirao das neves,MG,44.95,5.0
8472,33939,-19.78258364836625,-44.07187059452465,0,0,ribeirao das neves,MG,0.0,
8473,33940,-19.814426532426847,-44.026272586341875,0,0,ribeirao das neves,MG,0.0,
8474,33943,-19.80556301968097,-44.02448617359141,10,0,ribeirao das neves,MG,155.90900000000002,4.3
8475,33944,-19.811736854805762,-44.028025722514485,0,0,ribeirao das neves,MG,0.0,
8476,33980,-19.662558537727836,-43.68930056578074,2,0,taquaracu de minas,MG,179.0,3.0
8477,34000,-20.00154290619473,-43.888102883552364,10,0,nova lima,MG,103.324,3.8
8478,34001,-19.99319102622564,-43.85183380951944,5,0,nova lima,MG,121.13999999999999,4.6
8479,34002,-19.99919317875783,-43.84782993620251,7,0,nova lima,MG,162.85714285714286,3.0
8480,34003,-19.98661584484775,-43.86167962070279,11,0,nova lima,MG,212.75454545454548,3.8181818181818183
8481,34004,-19.99409402882276,-43.88705802237222,8,0,nova lima,MG,198.9375,4.625
8482,34006,-19.980486288814678,-43.93981496058216,26,11,nova lima,MG,210.8438461538462,3.923076923076923
8483,34007,-20.034335397356873,-43.966429822708044,10,0,nova lima,MG,141.55599999999998,4.8
8484,34008,-20.000101046728364,-43.928368571462386,1,0,nova lima,MG,40.0,5.0
8485,34009,-20.05734811835673,-43.92895317766179,1,0,nova lima,MG,79.99,5.0
8486,34010,-20.07427091834106,-43.912829448221096,0,0,nova lima,MG,0.0,
8487,34011,-20.090295388611786,-43.95750538727779,3,0,nova lima,MG,62.25999999999999,4.333333333333333
8488,34012,-20.005324790521676,-43.85098134058036,16,0,nova lima,MG,115.691875,3.6875
8489,34015,-20.037114000084788,-43.9265421826455,1,0,nova lima,MG,274.99,5.0
8490,34018,-20.111626607711685,-43.93436943089234,8,0,nova lima,MG,643.5974999999999,3.875
8491,34300,-20.08991065079582,-43.7891234188826,9,0,rio acima,MG,57.07333333333333,4.888888888888889
8492,34400,-19.96615600317642,-43.80531972631104,17,0,raposos,MG,59.3835294117647,4.352941176470588
8493,34505,-19.889137010050003,-43.80799858672712,3,0,sabara,MG,442.90000000000003,4.666666666666667
8494,34515,-19.888699722100885,-43.79699750158475,8,0,sabara,MG,70.685,5.0
8495,34525,-19.896738694739458,-43.80790344244887,3,0,sabara,MG,59.666666666666664,5.0
8496,34535,-19.9051659499599,-43.82399026629741,2,0,sabara,MG,77.495,4.5
8497,34545,-19.89237045908294,-43.83509747730012,1,0,sabara,MG,16.9,5.0
8498,34555,-19.8900847929095,-43.82621785554134,0,0,sabara,MG,0.0,
8499,34565,-19.880454973372345,-43.830397039230654,0,0,sabara,MG,0.0,
8500,34575,-19.88341496458105,-43.83831561781431,0,0,sabara,MG,0.0,
8501,34576,-19.858146739898988,-43.86106747506179,0,0,sabara,MG,0.0,
8502,34580,-19.8823446604311,-43.850016216713534,3,0,sabara,MG,47.93333333333334,3.3333333333333335
8503,34585,-19.88408154261259,-43.853729873454114,2,0,sabara,MG,86.89,5.0
8504,34590,-19.88094284373014,-43.86501593659019,2,0,sabara,MG,87.4,5.0
8505,34600,-19.862878760675365,-43.86066985886877,6,0,sabara,MG,62.116666666666674,3.8333333333333335
8506,34650,-19.86949050708478,-43.895158811291765,2,0,sabara,MG,107.2,3.5
8507,34700,-19.878087276388232,-43.8959996473431,2,0,sabara,MG,65.9,4.0
8508,34710,-19.88048931872633,-43.90337735934445,9,8,sabara,MG,98.48666666666666,3.3333333333333335
8509,34720,-19.84189776177038,-43.8645808345092,1,0,sabara,MG,139.05,1.0
8510,34725,-19.862474216830392,-43.84554263005863,0,0,sabara,MG,0.0,
8511,34730,-19.83328353915505,-43.843318044516955,0,0,sabara,MG,0.0,
8512,34735,-19.833094247999952,-43.86210499999999,0,0,sabara,MG,0.0,
8513,34740,-19.784615746521826,-43.75434496482328,1,0,ravena,MG,69.99,5.0
8514,34800,-19.884900429249182,-43.66495294562987,29,0,caete,MG,86.58482758620691,4.448275862068965
8515,34940,-19.95826027121757,-43.69681781577194,1,0,morro vermelho,MG,31.9,5.0
8516,34950,-19.759286248451936,-43.63346734837591,0,0,rocas novas,MG,0.0,
8517,34990,-19.7026279433844,-43.582977607073055,0,0,nova uniao,MG,0.0,
8518,35001,-18.85593893221381,-41.948743959017996,0,0,governador valadares,MG,0.0,
8519,35010,-18.85534971833756,-41.94652108961764,36,0,governador valadares,MG,103.56055555555557,4.333333333333333
8520,35012,-18.858110755130166,-41.957060186727375,3,0,governador valadares,MG,222.63333333333333,4.333333333333333
8521,35020,-18.859976311157332,-41.93810116318083,21,0,governador valadares,MG,121.10238095238095,3.761904761904762
